Agency,Date,District,VDC_Municipality,Ward,Age,Gender,Ethnicity,Ethnicity_Other,Occupation,Occupation_Other,Do_you_have_any_health_problem,A0JS,A1JS,A2JS,A3JS,B0JS,B1JS,B2JS,C0JS,C1JS,C2JS,D0JS,D1JS,D2JS,E0JS,E1JS,E2JS,F0JS,H0JS,I0JS,J0JS,J1JS,J2JS
accountability,26/08/2015,Bhaktapur,Bhaktapur NP,6,55_greater,male,Newar,n/a,farmer_laborer,n/a,yes__some_diff,don_t_know,n/a,n/a,n/a,4___mostly_yes,n/a,n/a,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,2___very_little,1___not_at_all,2___very_little,n/a,n/a,n/a
accountability,26/08/2015,Bhaktapur,Bhaktapur NP,6,40_54,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,4___mostly_yes,n/a,n/a,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,don_t_know,n/a,n/a,2___very_little,4___mostly_yes,2___very_little,n/a,n/a,n/a
accountability,26/08/2015,Bhaktapur,Bhaktapur NP,6,55_greater,male,Newar,n/a,farmer_laborer,n/a,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,livelihoods,2___very_little,building_mater,cash_for_work,don_t_know,n/a,n/a,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,2___very_little,refused,don_t_know,n/a,n/a,n/a
accountability,26/08/2015,Bhaktapur,Bhaktapur NP,6,40_54,female,Newar,n/a,other,Housewife,no_difficulty,4___mostly_yes,n/a,n/a,n/a,2___very_little,building_mater,cash_for_work,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,4___mostly_yes,4___mostly_yes,2___very_little,4___mostly_yes,n/a,n/a
accountability,26/08/2015,Bhaktapur,Bhaktapur NP,6,40_54,female,Newar,n/a,other,Housewife,no_difficulty,4___mostly_yes,n/a,n/a,n/a,2___very_little,building_mater,cash_for_work,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,don_t_know,n/a,n/a,2___very_little,don_t_know,2___very_little,4___mostly_yes,n/a,n/a
accountability,28/08/2015,Bhaktapur,Bhaktapur NP,9,40_54,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,housing_inspections,2___very_little,housing_inspec,cash_for_work,4___mostly_yes,n/a,n/a,1___not_at_all,cash_for_work,housing_inspec,don_t_know,n/a,n/a,2___very_little,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,28/08/2015,Bhaktapur,Bhaktapur NP,9,55_greater,female,Newar,n/a,other,Housewife,yes__a_lot_of_,1___not_at_all,short_term_she,healthcare,food,1___not_at_all,building_mater,food_aid,2___very_little,how_to_get_shelter_materials,how_to_register_for_access_sup,1___not_at_all,cash_for_work,food_aid,don_t_know,n/a,n/a,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,short_term_shelter__tent_shelt,healthcare
accountability,29/08/2015,Bhaktapur,bhaktapur NP,2,40_54,male,Newar,n/a,skilled_worker,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,livelihoods,2___very_little,cash_for_work,building_mater,4___mostly_yes,n/a,n/a,3___neutral,building_mater,cash_for_work,4___mostly_yes,n/a,n/a,1___not_at_all,1___not_at_all,1___not_at_all,refused,n/a,n/a
accountability,29/08/2015,Bhaktapur,bhaktapur NP,2,55_greater,female,Tamang,n/a,other,housewife,no_difficulty,2___very_little,long_term_shelter__housing,housing_inspections,financial_support,2___very_little,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,5___completely_yes,n/a,n/a,1___not_at_all,2___not_very_m,1___not_at_all,4___mostly_yes,n/a,n/a
accountability,29/08/2015,Bhaktapur,bhaktapur NP,2,40_54,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,housing_inspections,livelihoods,2___very_little,building_mater,cash_for_work,2___very_little,how_to_get_shelter_materials,news_about_government_decision,5___completely_yes,n/a,n/a,4___mostly_yes,n/a,n/a,4___mostly_yes,3___neutral,2___very_little,refused,n/a,n/a
accountability,29/08/2015,Bhaktapur,bhaktapur NP,2,25_39,female,Brahmin,n/a,farmer_laborer,n/a,no_difficulty,3___neutral,long_term_shelter__housing,financial_support,livelihoods,3___neutral,cash_for_work,building_mater,1___not_at_all,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,3___neutral,because_people,joint_families,1___not_at_all,2___not_very_m,1___not_at_all,4___mostly_yes,n/a,n/a
accountability,29/08/2015,Bhaktapur,bhaktapur NP,9,40_54,male,Newar,n/a,skilled_worker,n/a,yes__some_diff,1___not_at_all,long_term_shelter__housing,housing_inspections,financial_support,3___neutral,cash_for_work,building_mater,4___mostly_yes,n/a,n/a,1___not_at_all,building_mater,cash_for_work,1___not_at_all,because_people,first_come__fi,2___very_little,1___not_at_all,1___not_at_all,refused,n/a,n/a
accountability,29/08/2015,Bhaktapur,bhaktapur NP,9,55_greater,male,Tamang,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,2___very_little,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,2___very_little,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,29/08/2015,Bhaktapur,bhaktapur NP,9,15_24,female,Newar,n/a,other,student,no_difficulty,2___very_little,long_term_shelter__housing,seeds_and_fertilizers,housing_inspections,2___very_little,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,2___very_little,based_on_dista,first_come__fi,2___very_little,2___not_very_m,1___not_at_all,2___very_little,long_term_shelter__housing,housing_inspections
accountability,30/08/2015,Bhaktapur,Bhaktapur NP,2,40_54,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,3___neutral,housing_inspec,food_aid,don_t_know,n/a,n/a,4___mostly_yes,n/a,n/a,3___neutral,only_if_damage,joint_families,2___very_little,4___mostly_yes,2___very_little,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,Changunarayan,9,refused,male,Newar,n/a,farmer_laborer,n/a,yes__some_diff,2___very_little,long_term_shelter__housing,seeds_and_fertilizers,financial_support,2___very_little,cash_for_work,seeds_and_fert,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,2___very_little,cash_for_work,seeds_and_fert,1___not_at_all,first_come__fi,based_on_dista,2___very_little,1___not_at_all,1___not_at_all,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,Changunarayan,9,25_39,female,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,food,2___very_little,cash_for_work,food_aid,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,cash_for_work,food_aid,2___very_little,first_come__fi,only_if_damage,3___neutral,2___not_very_m,2___very_little,2___very_little,maternal_neona,healthcare
accountability,31/08/2015,Bhaktapur,Changunarayan,9,25_39,female,other,Not mentioned,farmer_laborer,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,2___very_little,housing_inspec,building_mater,2___very_little,how_to_replace_personal_docume,news_about_government_decision,4___mostly_yes,n/a,n/a,2___very_little,first_come__fi,based_on_dista,4___mostly_yes,2___not_very_m,2___very_little,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,Changunarayan,9,25_39,female,Newar,n/a,other,Student,no_difficulty,2___very_little,long_term_shelter__housing,healthcare,clean_water,2___very_little,housing_inspec,food_aid,3___neutral,finding_missing_people,how_to_register_for_access_sup,2___very_little,housing_inspec,food_aid,2___very_little,first_come__fi,joint_families,4___mostly_yes,2___not_very_m,1___not_at_all,2___very_little,toilets_sanitation,healthcare
accountability,31/08/2015,Bhaktapur,Changunarayan,9,25_39,female,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,long_term_shelter__housing,healthcare,financial_support,1___not_at_all,cash_for_work,food_aid,2___very_little,news_about_government_decision,how_to_get_shelter_materials,2___very_little,cash_for_work,food_aid,1___not_at_all,first_come__fi,only_if_damage,3___neutral,2___not_very_m,1___not_at_all,2___very_little,toilets_sanitation,healthcare
accountability,27/08/2015,Bhaktapur,chhaling,7,40_54,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,1___not_at_all,building_mater,seeds_and_fert,refused,n/a,n/a,3___neutral,building_mater,seeds_and_fert,refused,n/a,n/a,4___mostly_yes,2___not_very_m,3___neutral,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,7,25_39,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,short_term_she,long_term_shelter__housing,financial_support,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,5___completely_yes,n/a,n/a,1___not_at_all,first_come__fi,based_on_dista,4___mostly_yes,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,3,25_39,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,2___very_little,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,3,40_54,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,2___very_little,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,2___very_little,first_come__fi,based_on_dista,don_t_know,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,3,40_54,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,2___very_little,building_mater,food_aid,4___mostly_yes,n/a,n/a,don_t_know,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,3,55_greater,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,3___neutral,first_come__fi,based_on_dista,don_t_know,2___not_very_m,2___very_little,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,1,40_54,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,2___very_little,building_mater,cash_for_work,4___mostly_yes,n/a,n/a,2___very_little,building_mater,cash_for_work,5___completely_yes,n/a,n/a,don_t_know,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,1,40_54,male,Chhetri,n/a,ngo_worker_bus,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,2___very_little,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,2___very_little,building_mater,cash_for_work,5___completely_yes,n/a,n/a,don_t_know,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,1,25_39,male,Chhetri,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,long_term_shelter__housing,livelihoods,financial_support,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,5___completely_yes,n/a,n/a,2___very_little,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,1,40_54,male,Chhetri,n/a,skilled_worker,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,long_term_shelter__housing,3___neutral,building_mater,food_aid,2___very_little,how_to_get_shelter_materials,finding_missing_people,2___very_little,building_mater,food_aid,2___very_little,based_on_dista,first_come__fi,2___very_little,3___neutral,2___very_little,refused,n/a,n/a
accountability,27/08/2015,Bhaktapur,chhaling,1,don_t_know,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,short_term_she,long_term_shelter__housing,financial_support,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,5___completely_yes,n/a,n/a,1___not_at_all,first_come__fi,based_on_dista,2___very_little,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,26/08/2015,Bhaktapur,Chhaling,4,25_39,female,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,3___neutral,building_mater,food_aid,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,2___very_little,building_mater,cash_for_work,2___very_little,first_come__fi,based_on_dista,4___mostly_yes,2___not_very_m,don_t_know,2___very_little,financial_support,toilets_sanitation
accountability,26/08/2015,Bhaktapur,Chhaling,4,55_greater,male,Tamang,n/a,farmer_laborer,n/a,no_difficulty,refused,n/a,n/a,n/a,1___not_at_all,food_aid,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,2___very_little,building_mater,food_aid,1___not_at_all,first_come__fi,based_on_dista,1___not_at_all,don_t_know,don_t_know,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,Chhaling,3,25_39,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,food,1___not_at_all,other,food_aid,2___very_little,news_about_government_decision,how_to_register_for_access_sup,refused,n/a,n/a,2___very_little,first_come__fi,joint_families,4___mostly_yes,2___not_very_m,1___not_at_all,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,chhaling,4,55_greater,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,4___mostly_yes,n/a,n/a,4___mostly_yes,n/a,n/a,5___completely_yes,n/a,n/a,3___neutral,first_come__fi,only_if_damage,5___completely_yes,2___not_very_m,2___very_little,refused,n/a,n/a
accountability,31/08/2015,Bhaktapur,Chhaling,4,40_54,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,long_term_shelter__housing,food,healthcare,2___very_little,building_mater,housing_inspec,2___very_little,how_to_get_shelter_materials,news_about_government_decision,2___very_little,food_aid,other,3___neutral,based_on_dista,first_come__fi,1___not_at_all,2___not_very_m,2___very_little,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,chhaling,7,15_24,male,other,not mentioned,other,student,no_difficulty,2___very_little,education,long_term_shelter__housing,healthcare,5___completely_yes,n/a,n/a,3___neutral,how_to_get_shelter_materials,how_to_register_for_access_sup,2___very_little,food_aid,building_mater,3___neutral,first_come__fi,based_on_dista,4___mostly_yes,2___not_very_m,2___very_little,refused,n/a,n/a
accountability,31/08/2015,Bhaktapur,chhaling,7,55_greater,male,other,not mentioned,farmer_laborer,n/a,yes__some_diff,2___very_little,short_term_she,long_term_shelter__housing,financial_support,3___neutral,seeds_and_fert,building_mater,2___very_little,how_to_get_shelter_materials,news_about_government_decision,1___not_at_all,food_aid,housing_inspec,2___very_little,first_come__fi,based_on_dista,2___very_little,2___not_very_m,2___very_little,refused,n/a,n/a
accountability,31/08/2015,Bhaktapur,Chhaling,7,55_greater,male,Newar,n/a,farmer_laborer,n/a,yes__some_diff,2___very_little,short_term_she,long_term_shelter__housing,financial_support,4___mostly_yes,n/a,n/a,2___very_little,how_to_get_shelter_materials,news_about_government_decision,refused,n/a,n/a,2___very_little,based_on_dista,first_come__fi,2___very_little,3___neutral,2___very_little,n/a,n/a,n/a
accountability,30/08/2015,Bhaktapur,chhaling,4,40_54,male,Dalit,n/a,farmer_laborer,n/a,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,seeds_and_fertilizers,don_t_know,n/a,n/a,2___very_little,how_to_get_shelter_materials,how_to_register_for_access_sup,3___neutral,building_mater,cash_for_work,2___very_little,only_if_damage,joint_families,2___very_little,1___not_at_all,2___very_little,n/a,n/a,n/a
accountability,28/08/2015,Bhaktapur,Jhaukhel,5,40_54,female,Newar,n/a,other,Housewife,no_difficulty,2___very_little,long_term_shelter__housing,housing_inspections,livelihoods,2___very_little,building_mater,cash_for_work,2___very_little,how_to_get_shelter_materials,how_to_register_for_access_sup,2___very_little,cash_for_work,building_mater,don_t_know,n/a,n/a,2___very_little,2___not_very_m,2___very_little,2___very_little,long_term_shelter__housing,housing_inspections
accountability,31/08/2015,Bhaktapur,jhaukhel,5,25_39,female,Newar,n/a,other,not mention,no_difficulty,2___very_little,long_term_shelter__housing,healthcare,food,4___mostly_yes,n/a,n/a,2___very_little,news_about_government_decision,how_to_get_shelter_materials,3___neutral,building_mater,cash_for_work,3___neutral,first_come__fi,based_on_dista,4___mostly_yes,3___neutral,2___very_little,3___neutral,clean_water,toilets_sanitation
accountability,30/08/2015,Bhaktapur,jhaukhel,8,25_39,male,Brahmin,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,financial_support,healthcare,toilets_sanitation,don_t_know,n/a,n/a,2___very_little,how_to_register_for_access_sup,news_about_government_decision,refused,n/a,n/a,3___neutral,only_if_damage,first_come__fi,2___very_little,2___not_very_m,1___not_at_all,n/a,n/a,n/a
accountability,30/08/2015,Bhaktapur,jhaukhel,8,40_54,male,Newar,n/a,skilled_worker,n/a,no_difficulty,3___neutral,long_term_shelter__housing,financial_support,healthcare,don_t_know,n/a,n/a,2___very_little,how_to_get_shelter_materials,how_to_register_for_access_sup,4___mostly_yes,n/a,n/a,3___neutral,only_if_damage,first_come__fi,5___completely_yes,2___not_very_m,2___very_little,n/a,n/a,n/a
accountability,30/08/2015,Bhaktapur,jhaukhel,8,40_54,male,Newar,n/a,farmer_laborer,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,2___very_little,building_mater,food_aid,don_t_know,n/a,n/a,2___very_little,building_mater,food_aid,4___mostly_yes,n/a,n/a,2___very_little,2___not_very_m,2___very_little,n/a,n/a,n/a
accountability,30/08/2015,Bhaktapur,jhaukhel,4,25_39,female,Chhetri,n/a,other,house wife,no_difficulty,2___very_little,toilets_sanitation,long_term_shelter__housing,financial_support,3___neutral,building_mater,seeds_and_fert,2___very_little,how_to_get_healthcare_psycholo,how_to_register_for_access_sup,refused,n/a,n/a,1___not_at_all,based_on_dista,first_come__fi,4___mostly_yes,2___not_very_m,1___not_at_all,2___very_little,toilets_sanitation,healthcare
accountability,30/08/2015,Bhaktapur,jhaukhel,8,25_39,female,Chhetri,n/a,farmer_laborer,n/a,no_difficulty,2___very_little,financial_support,healthcare,food,4___mostly_yes,n/a,n/a,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,don_t_know,n/a,n/a,3___neutral,based_on_dista,first_come__fi,refused,1___not_at_all,1___not_at_all,1___not_at_all,child_protecti,toilets_sanitation
accountability,30/08/2015,Bhaktapur,jhaukhel,8,25_39,male,Newar,n/a,skilled_worker,n/a,no_difficulty,4___mostly_yes,n/a,n/a,n/a,2___very_little,building_mater,housing_inspec,2___very_little,how_to_replace_personal_docume,how_to_register_for_access_sup,2___very_little,building_mater,housing_inspec,3___neutral,first_come__fi,based_on_dista,5___completely_yes,2___not_very_m,1___not_at_all,n/a,n/a,n/a
accountability,30/08/2015,Bhaktapur,jhaukhel,4,25_39,male,Chhetri,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,long_term_shelter__housing,healthcare,housing_inspections,4___mostly_yes,n/a,n/a,2___very_little,news_about_government_decision,how_to_replace_personal_docume,4___mostly_yes,n/a,n/a,2___very_little,only_if_damage,because_people,1___not_at_all,3___neutral,1___not_at_all,n/a,n/a,n/a
accountability,30/08/2015,Bhaktapur,jhaukhel,4,25_39,female,Chhetri,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,healthcare,food,financial_support,4___mostly_yes,n/a,n/a,2___very_little,news_about_government_decision,how_to_get_shelter_materials,don_t_know,n/a,n/a,2___very_little,first_come__fi,based_on_dista,4___mostly_yes,2___not_very_m,1___not_at_all,3___neutral,toilets_sanitation,healthcare
accountability,31/08/2015,Bhaktapur,Jhaukhel,7,25_39,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,3___neutral,healthcare,long_term_shelter__housing,food,4___mostly_yes,n/a,n/a,2___very_little,how_to_get_shelter_materials,news_about_government_decision,2___very_little,building_mater,food_aid,1___not_at_all,only_if_damage,first_come__fi,4___mostly_yes,2___not_very_m,1___not_at_all,n/a,n/a,n/a
accountability,24/08/2015,Bhaktapur,Jhaukhel,7,40_54,male,Chhetri,n/a,ngo_worker_bus,n/a,no_difficulty,3___neutral,long_term_shelter__housing,food,healthcare,4___mostly_yes,n/a,n/a,2___very_little,news_about_government_decision,how_to_get_shelter_materials,1___not_at_all,building_mater,cash_for_work,2___very_little,only_if_damage,joint_families,1___not_at_all,2___not_very_m,1___not_at_all,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,Jhaukhel,7,40_54,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,3___neutral,long_term_shelter__housing,food,clean_water,1___not_at_all,seeds_and_fert,food_aid,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,n/a,n/a,2___very_little,only_if_damage,joint_families,4___mostly_yes,2___not_very_m,1___not_at_all,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,jhaukhel,6,25_39,male,Newar,n/a,ngo_worker_bus,n/a,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,food,3___neutral,seeds_and_fert,building_mater,2___very_little,news_about_government_decision,how_to_get_healthcare_psycholo,refused,n/a,n/a,3___neutral,only_if_damage,first_come__fi,1___not_at_all,2___not_very_m,1___not_at_all,refused,n/a,n/a
accountability,31/08/2015,Bhaktapur,Jhaukhel,4,25_39,male,Brahmin,n/a,government_ser,n/a,no_difficulty,2___very_little,healthcare,education,seeds_and_fertilizers,2___very_little,food_aid,building_mater,3___neutral,news_about_government_decision,finding_missing_people,1___not_at_all,building_mater,seeds_and_fert,2___very_little,based_on_dista,only_if_damage,refused,2___not_very_m,1___not_at_all,n/a,n/a,n/a
accountability,31/08/2015,Bhaktapur,jhaukhel,7,refused,male,Chhetri,n/a,ngo_worker_bus,n/a,no_difficulty,3___neutral,long_term_shelter__housing,financial_support,food,1___not_at_all,building_mater,seeds_and_fert,2___very_little,how_to_get_shelter_materials,how_to_register_for_access_sup,4___mostly_yes,n/a,n/a,2___very_little,only_if_damage,first_come__fi,4___mostly_yes,2___not_very_m,1___not_at_all,refused,n/a,n/a
